tweet,label
मराठा आरक्षणाला स्थगिती वेदना देणारा निर्णय न्याय व्यवस्थेवर प्रचंड विश्वास असणाऱ्या मराठा समाजावर अ…,1
बोलताना बोलतोय कुणाबद्दल बोलतोय तारतम्य ठेवाएकीकडे महाराज्यांचे गोडवे गाता आणि…,1
डीएडचे शिक्षण घेऊनही ज्यांना नोकरी लागत त्यांना सुध्दा शिक्षक दिनाच्या हार्दिक शुभेच्छा,1
ओठी हसू खुलले डोळ्यात आनंद दिसत तुझ्याविना नकोस वाटत आयुष्य काळ संपता संपत,1
बरोबर सर्वच पक्षाचे नेते सारखेच नरेंद्र मोदींनीही शेतकरी विरोधी कायदा आणलाच त्यामुळं ह्या सर्वच…,1
हो सोय आत्ताच खाल्ला वडापाव मनसे गप्प का…,1
जशी दृष्टी तशी सृष्टी,1
बारबाला इटेलियन रांड,1
अरे भडव्या काँग्रेसीनो तूम्ही् महाराष्ट्रातील जनतेला दिलं दुप्पट लाईटबील शिक्षक भरतीचं झालं,1
ipl चालू करा रे लवकर आधीच कोरोना त्यात सुशांत रिया कंगना,1
माझा नवीन व्यवसाय मलाई मावा पेढे,1
अरुणाचल येथून बेपत्ता झालेल पाच तरूण चीनमध्ये सापडले केंद्रीयमंत्री किरेन रिजीजू यांनी ट्विटद्वारे मा…,1
अख्खी क्रिकेट मॅच खरच फिक्स नक्की वाचा,1
ज्या दिवशी जबाबदारीच ओझ खांद्यावर ना दिवसापासून रुसायचा थकायचा अधिकार संपतो,1
किंवा शिक्षण सेवकांना नयाय द्यावे विनंती,1
महाराष्ट्र बाॅलीवुड मुक्त कधी जर बाॅलीवुड महाराष्ट्रात राहिला मराठी सिनेसृष्टी कधी समोर जाणार बाॅलीवु…,1
सुमित जी मराठी कलाकारांना सुद्धा थोडं सांगा,1
सावित्रीबाई फुले पुणे विद्यापीठासोबत इतर विद्यापीठांच्या एमसीक्यू बेस्ड परीक्षा ऑफलाइन ऑनलाइन अशा दोन्ही पर्यायांनी…,1
ची जाहिरात पाहून इतका प्रभावीत झालोय उद्याच ऑफीसला जाऊन माझा नंबर मध्ये करतो,1
देशातील खेळाडूंना आयपीएलमधील सामन्याला लागणार मुकावे जाणून घ्या कारण,1
अरे यार आपण इकडे csk mi rcb करत राहिलो तिकडे ने वर्षात ipl ची स्पॉन्सर्सशिप विकत घेतली तब्बल कोटी…,1
जावयाला पदार्थांचं ताट वाढून तृप्त करणारी सासू वाचा यामागची खरी गोष्ट,1
सुंदर चेहरा फक्त आकर्षित करू शकतो प्रेम करायला सुंदर मनं च लागत सुंदर मनं वेड लावतं मनाने सुंदर असलेली व्य…,1
ज्यानला महाराष्ट्र च राजकारण समजत त्यांला नक्की असेल पॉवर च खूप मोठं योगदान जिथे पॉवर असेल तिथे…,1
वर्षांपूर्वी सिनेमाच्या इतिहासात सिंहासनच्या निमिताने सुवर्ण अध्याय लिहिला गेला सालचा…,1
बेकायदा ऑफिस तोडलं कंगनाचं चवताळलेत खाल्या मिठाला जागा रे डुप्लिकेट बिहाऱ्यांनो जय…,1
जपान मध्ये घडलेली सत्य घटना hachi डॉग चा पुतळा shibuya रेल्वे स्टेशन परिसरात,1
चे चीनचे सैन्य आजचे यात मोठा गुणात्मक फरक भारताबरोबर युद्ध करणारं चीनी सैन्य माओच्या सा…,1
माणूस सुधारला केव्हा समजायचं जेव्हा पावसात भिजून केलेली भाषणे यांना मतदानाचे निकष मानणे बंद…,1
असले लोक काहीतरी दैवी देणगी येतात लिहून जातात शब्दशब्दात भावना ओतप्रोत भरलेल्या इथे…,1
दादासाहेब फाळके त्यांच नाव काहीही नावं लिहुन कोणाचा अपमान करु नये म्हणे मराठा महारा…,1
सीमा सुरक्षा दलाने बीएसएफ राजस्थानमधील श्रीगंगानगरजवळ तस्करांना गोळ्या घालून ठार ठार घुसखोरांकडून श…,1
भाषेची गळचेपी सहन करणार आघात सहन करणार जो मराठी भाषेसाठी हिंदू धर्मासाठी दो…,1
भाजपा असेल किंवा केंद्र सरकार असेल यांच्या डांगीत खरंच दम असेल ममता बॅनर्जी यांच्या राज्यात cbi पाठवून दाख…,1
जेव्हा स्वतःच्या घरात भाड्यानं राहिल्यासारखी feeling मनात येईल तेव्हा स्वतःच्या पायावर ऊभ राहण्याची वेळ आहे…,0
कंगणाच्या कार्यालयावर जेसीबी चालवून मुंबई महानगर पालिकेने मुंबई पोलीस प्रशासनाने योग्य महाराष्ट्राचा मुंबई…,1
चांगल्या व्यक्तीचे गुण बघण्यापेक्षा लोक अवगुण च बघतात,1
कोल्हापूरच्या पन्हाळा तालुक्यातील भागात झालेला ढगफुटी सदृश्य पाऊस तास पावसानं मोठं नुकसान झालंय …,1
मरण शब्द खूप जवळचा वाटतो समोर आल्यावर जगायचा ध्यास लागतो,1
कोण तुमचा आवडता,1
भारत इस्रायल संबंधांचा आपल्याला सांगितला नं जाणारा महत्वपूर्ण इतिहास,1
sushant बिहार चा riya कर्नाटक ची kangana हिमाचल प्रदेश ची भांडण महाराष्ट्रात,1
महाशय निवडूनच ना उचलून आणले ह्यांना सलग दुसऱ्या वर्षी वा नंबर जी मागच्या पंच…,1
टाटा प्रोजेक्ट्सने नवीन संसद भवन बांधण्यासाठी बोली जिंकली टाटा प्रोजेक्ट्सची बोली रुपये होती…,1
खोटं सहज विकलं जातं कारण सत्य विकत घेण्याची प्रत्येकाची ऐपत नसते मनाला वाटेल करा मनाला लागेल…,1
rollingonthefloorlaughingrollingonthefloorlaughingrollingonthefloorlaughingrollingonthefloorlaughingभक्त ओ भक्त वाघ चीं संगत ख़रच तुम्हाला भारी पड़ली भक्ता चे लॉजीक तुम…,1
पंजाबमधील सीमेवर लढत असलेला जवान वर्षभर तिकडे असतो त्याला इकडे मुलगा झाल्याचे तार कळविले जाते मग तो…,1
विद्यापीठांच्या अंतिम वर्षाच्या परीक्षा रद्द करण्यासाठी जसा संघटनांनी पुढाकार घेतला तसा विद्यार्थ्यांना चांगला…,1
तुमच्या दमदार खासदारला मराठीत बोलायला सांगा हिंदी बोलायची अ…,1
वाऱ्यावरची वरात नाटकाचा पहिला प्रयोग सप्टेंबर मुंबईत,1
जाहीर निषेध,1
कारण बावळट continue गरळ ओकतोय मंद लोकांना कळत नाहीय किंवा कळून सुद्दा तिला support करत,0
अपमान दिल्लीपती समोर त्याचीच खिल्लत उधळून लावणारे माणूस महाराष्ट्रात जिवंत राहिले ना…,1
दिवस नेहमीप्रमाणे ऑफीसमध्ये आलेला प्रत्येक कर्मचारी समोरच्या बोर्ड वाचून आश्चर्य चकित तुमची प्रगती रोख…,1
मोदिजी तुम्हाला वाढदिवसाच्या हार्दिक शुभेच्छा♡♡♡♡♡ तेवढ आमच्या रोड च होतय बघा तुम्ही होता…,1
विडिओ साधारण express to impress नावाने ज्यात आमचा बहुचर्चित…,1
कन्नड मॅग्झिन तरंगाला मुलाखती मध्ये मोदीजी स्वतः इंजिनिअरिंग केल्याचं सांगत कालच ख…,1
आपली बहुतेक मतं वैयक्तिक पातळीवरच्या विवेकनिष्ठ विचारांमधून आपण रहात असतो समुदायाच्या सामूहिक विचारांम…,1
एखादं ट्विट बघितलं लगेच कोट किंवा त्याला रिप्लाय करायची इच्छा थोडं टाईप केल्यानंतर वाटतं जाऊदे…,1
आम्ही घरात बसवले आम्ही शिवसेनेने घरातच बसवले… आबे शेणिकीकुत्र्यांनो तुमच्या फोटोग्राफरला तोंड काढायला दाख…,1
कर्नाटक मध्यप्रदेश मणिपूर गोवा इथे तुम्हांला जनादेश भेटला उपाध्ये असले शब्द भा…,1
ठेकेदारांच्या मते फक्त सत्तेत कोण एवढंच महत्त्वाचं असतं,1
खोटया माणसाचा मोठा आवाज खऱ्या माणसाला गप्प करतो खऱ्या माणसाचा गप्प राहणं खोटया माणसालाअस्वस्थ करते शुभ…,1
माणूस सुधारला केव्हा समजायचं जेव्हा पावसात भिजून केलेली भाषणे यांना मतदानाचे निकष मानणे बंद करेल आणि…,1
चंपा मेंटल नशेडी महिलेच्या सन्मानची गोष्ट करतो मुंबई महाराष्ट्रला पाकिस्तान…,1
एकाला महाराष्ट्रातील कोरोनाच्या नकारात्मक बातम्या नकोयत दुसऱ्याला बिहारच्या निवडणुका जिंकायच्या,1
बाळाजीपंत बाजी नावाचे जितके वीरपुरुष होऊन गेले त्यांच्याबद्दल वाचत त्याचवेळी पुत्ररत्न झाल्याने याचे…,1
चीन समोर शेपुट घाल्या मोदी शहा ने यावर पत्रकार परिषद देशाला सांगाव केलंत ह्या प्रकरणांमध्ये बात करते…,1
ज्यांना असं वाटतंय कंगना भाजपमध्ये प्रवेश करेल मोठी नेता होईल अजून स्मृती ईराणी यांना ओळखत ना…,1
फाटके कपडे उपाशी चेहरा लोक बिचारा आई बाबा कोण याआधी घासाबद्द्ल विचारा कोपऱ्यात बसवले भाकर देऊनी दया भा…,1
ठाकरे सरकार अणी संजय राऊत कंगनने तुम्ची वाट लावुन ताकली आही अणी बाराच तुम्हीलोकांचा तोन्डात तमाचा मर्ला आत…,0
समजू शकतो ग मि अश्याना बाहेरच ठेवल पाहिजे काहीतरी कारवाई होऊन यांची हिं…,1
कसा नसावा माननीय ह्यांनी दाखवून दिलाय नेता कसा असावा हेपण त्यांनी…,1
भुजबळ वाचतो जातो माहीती जोर जोरात भुंकालाय राव,1
जबाबदारीच ओझ पोटाची खळगी चिखलात पायपीट कुणाकडून खूप साऱ्या अपेक्षा त्याच्यासाठीच धडपड,1
नक्कीच,1
करोडपती शिपाई सिक्युरिटी गार्ड असणारं गुजरातचं शहर,1
सर संगमनेर तालुक्यातील खंदरमाळवाडी गावातील रहिवासी जमीन…,1
दादा नॉटिच यात वाद तिचं ऑफिस जितक्या तत्परतेने पाडलं तितकी तत्परता ने मुंबईतला…,1
सर्वात चांगला कॅरम बोर्ड कोणता वाचा पुर्वा गोंधळी यांचे उत्तर,1
मांडत विचारांमध्ये त्यात लपलेल्या अर्थामध्ये जर तुम्हाला भीती जाणवत असेल पुरुष तुम्हाला अंतर…,1
ठाम राहायला शिकावं निर्णय चुकला हरकत नाही… स्वतःवर विश्वास असला जिवनाची सुरुवात कुठूनही करता येते,1
मल्मली तारुण्य माझे केव्हा पहाटे पासून गोकुळात रंग खेळतो हरी लाभले आम्हास भाग्य बोलतो अशा अज…,1
पुन्हा एकदा निसर्गसौंदर्याचा आस्वाद माझ्या घराच्या बाहेरून टिपलेला,1
शेठ वर शेतकऱ्यांवर कीव शेतकरी मित्रांनो तुम्ही लढवय्ये आहात तुम्ही खरे आत्मनिर्भ…,1
तुजी अयीच पुच्ची,0
सुशांत सिंग राजपूत संदीप सिंग बिहारचा रिया चक्रवर्ती कर्नाटकमधली अर्णब गोस्वामी आसामचा पिठाणी गुजरातचा …,1
मोदीजी आल्यापासून बेरोजगारी वाढली तुम्ही सगळे कलेक्टर rollingonthefloorlaughing,1
प्रत्येक मुंबईकर जगतो जगणे परप्रांतीयांना गोंजारण्यात धन्यता मानते bmc मराठी माणसाने साधी व…,1
in मध्ये त्यांच्या मध्ये फरक बघा व्हिडिओ…,1
राज्यात उभारण्यात आलेल्या जम्बो कोविड सेंटरमधील परिस्थितीकडे सरकारचं लक्ष वेधत फडणवीस यांनी सरकारवर टीका के…,1
गोष्टी घडत जातात ठरवून घडतात गोष्टी घडल्यानंतर त्यांना दिशा देता येते सध्या घडणाऱ्या घट…,1
सायंकाळी वाजता twitter trend ठेवला सर्वांनी यात सहभागी व्हा सहभागी शिक्षक आं…,1
लऊडा or लवडा thinkingface,1
छोटी पाटीdownarrow to,1
tula एकटीलाच तेवढी अक्कल बाकी मंद बुध्दी ना नाटकी कुठली निघ,0
फुलपाखरू फुलाभोवती जसे फिरते तसे आपले नाते एकमेकांभोवती फिरते फुलाचा सुगंध दूरपर्यंत येतो प्रेमाचे अत्तर आपण शिंपडत जातो …,1
लाडक्या अवधूतदादाच्या युट्युब चॅनेलवर लवकरच येतेय सोन्याच्या मधानं भिजलंय लावणी तुमच्यासाठी नक्कीच इथे टाकणार भा…,1
भडव्या पत्रकारा gdp बेकारी नोकरभरती सरकारी कंपन्या विकल्या त्याबद्दल बोल जरा,0
अनधिकृत बांधकाम पाडलं काहींच्या बुडा खालून जाळनिघतोय जेव्हा कर्नाटक मधे महाराजांचा पु…,1
बघा सुनिल मयूर ची पडद्यामागची मजा,1
ची गंमत सुध्दा मतमोजणी सारखी कोणते कधी लीड घेईल सांगता नाहीwomanshruggingwomanshrugging‍femalesign‍femalesign,1
कंगना राणावत दहा बंगले उभी करेल मराठा आरक्षण स्थगिती मूळं लाखो मराठा तरूणांच्या स्वप्नातील घरटी उभी राह…,1
सोमवार आठवड्याच्या रेसला सुरुवात सूर्य साक्षीला,1
स्वत ला समर्पित करावे स्वत्व अधिकार समर्पित करु नयेत,1
स्वीडन विरुद्ध गोल करत देशासाठी गोल मारणारा ख्रिस्तीयानो रोनाल्डो बनला जगातील दुसरा खेळाडू आधी इराण…,1
ऊध्धव ठाकरे संजय…,1
बदनामी खपवून घेऊ नका सडेतोड उत्तर दया मानहा…,1
लग्न मुंज किंवा आणखी कोणते कार्या साठी माणसांची अट विरोध प्रदर्शन करिता प्रत्येक बाजूच्या किती लोकांना अनुमती आहे…,1
आयुष्यातील्या प्रत्येक क्षणाला कडकडून भेटले पाहिजे जे टिपलं जाईल आपलं जे निसटेल दुसरा टिपेलवपु,1
रे हिचासारखे लंड चाटेrollingonthefloorlaughingrollingonthefloorlaughingrollingonthefloorlaughingrollingonthefloorlaughingrollingonthefloorlaughingrollingonthefloorlaughing,0
मराठा युवक युवतींची तयारी नेहमीच असते मग नेमकं आरक्षण लटकल्यावर भरती काढण्यामागे सरकारचं प्रयोजन आ…,1
सुशांत बिहारचा रिया बँगलोर कंगना हिमाचल प्रदेश भांडणं महाराष्ट्रात देशाचा तकथ राखतो महाराष्ट्र माझा heartsuit,1
कुठून शोधून काढलेस मित्रा शब्दsmilingfacesmilingface खूप मित्रांच्या मनात हेच प्रश्न दडत असतात तू त्यांना…,1
ताई मराठीत लिहा येईल rollingonthefloorlaughingrollingonthefloorlaughingrollingonthefloorlaughing,1
सामान्य माणूस राहिला कुठे तुज्या सारखा अंड भक्त झालो जय देवेंद्र फणनस,1
काल शेवटी मला धमकीचा फोन जेवायला वेळेवर घरी आहात दरवाजा बंद करुन घेऊ मराठी,1
अ बौचा बोरो सन्तोष जता पनी,1
माझ्या पुस्तक संग्रहात अजून पुस्तकाची भर पडली खरतर मीच मागवलं मध्ये बऱ्याच पुस्तकांचा फडशा…,1
वाटणी पोरांनी नव्हे आईबापानेच करायची असते आवर्जून वाचण्यासारखी कथा,1
शब्द जुळविताना एकच विचार मनात त्यांना वाचून तू एकदा हसशील गालात,1
सुब्रमण्यम स्वामी यांचा भाजपला अल्टीमेटम,1
आपल्याला नेहमी हरवलेली वस्तू दुरावलेली व्यक्ती हवी असते पू काळे,1
छान thread लिहिला आहेपण बावळट माणसांना असले स्पष्टीकरण देण्याची गरज झालं फडण…,0
शेट ला विचार कसा पाय घातलाये शेटच्या गोट्या पायाच्याच्या बोटांनी हालवुन सोडल्या शेट्टया,1
आपण आपली ओळख अस्तित्व इतर गोष्टींपेक्षा मोठे जाणीव नसण्या…,1
कंगनाच ऑफिस पडल प्रियांका वाड्राचे घरही शिमल्यात पडेल तीच घर पडल महाराष्ट्रातल सरकार पडेल rollingonthefloorlaughingrollingonthefloorlaughing,1
मराठा आरक्षण प्रकरण विस्तारित खंडपीठाकडे सोपवलं गेलं मराठा आरक्षणाला तात्पुरती स्थगिती देण्यात यावर विरो…,1
आयपीएलमध्ये विराट धोनीसारख्या भारतीय दिग्गजांनाच करावा लागणार अडचणींचा सामना जाणून घ्या कारण,1
आपल्याला जर सर्वकाही गमावल्यासारखे वाटत असेल दरवर्षी झाडे पाने गमावतात तरीही उंच उभे राहतात चांगले…,1
पंधरा लोकांकडे वीज नव्हती स्थिती शहरात इतर भागात परिस्थिती असेल सरकारचं इन्व्हर्टर कंपन्यां…,1
सुरूवात चांगली मुंबईत अनधिकृत बांधकामांवर कारवाई झालीच पाहिजे,1
समोरच्याने अतातायीपणा केलाच कंगना कस वागते बघायला आवडेलसंयमाने धुर्त वागली पाहिजे साव…,1
अहंकाराच्या हिरवळ झाडाखाली नात्याची फांदी कायम सुकतंच असते मराठी,1
नमस्कार भाऊ महाराष्ट्र मुंबई मध्ये धंदा करता ना मग…,1
केंद्रात सरकार कोणतेही असो त्यात भाजप जर असेल आपण कट्टर महाराष्ट्राचे फक्त नि फक्त आपल्याच राज्याचा विचा…,1
आमच्या युवकांना एकरात लाखांच उत्पन्न निघाल स्टेटस ठेवायला अभिमान वाटतोय याच युवकांना स्वतः शेती कर…,1
कॉंग्रेस पक्षाच्या मनातील भावना चेहऱ्यावर इतकी गुरुर करू नको पागल चार दिवसांची हस्तीं तुझा चेहरा…,1
कोणाला मिळवणे याला प्रेम म्हणत कोणाच्या मनात आपली जागा निर्माण करणे म्हणजेच खर प्रेम…redheart,1
जर तुम्हाला मानसिक शांती हवी असेल इतरांशी तुलना करणे त्यांचा द्वेष करणे सोडून द्या तथागत भगवान गौतम बुद्ध,1
कविता कवी केशवसुत यांच्या हस्तलिखित कविता संग्रहातून,1
च्यायला नेटिझन लै कार्टून लोकतीन चार वर्षांपूर्वी चा फोटो उकरून काढला,1
जो गोट्या सेठ विकत तेच बनवलं पेपरमध्ये बातमी वाच सेठ किती तीर मारलं सांग,1
तुमचा बाप रोज मुंबइ…,1
आरे मंद बुद्धी भूतपूर्व सैनिक पहचान पत्र ex s…,0
अवंती भारताची आपली sportscar,1
मन मारून जगणे सुद्धा कलाच दुर्दैवाने कुणाच्या नशिबी अवगतू नये झालीच हसऱ्या चेहऱ्याने तिला स्वीकारा…,1
मराठा आरक्षणाला स्थगिती देऊन राज्यातील सर्वात मोठी…,1
समुद्रातलं सगळं पाणी कोणत्याही जहाजाला बुडवू शकत जहाजानं जर पाणी आत येऊ दिलं जहाज बुडवल्या…,1
सुपरहिट हिंदी चित्रपटांची खरी कहाणी वेगळ्याच वाटेने आलेली,1
y सुरक्षेची खरी गरज अवैध निर्माणाला हवी,1
चला बिहार निवडणुकीचा नारळ officially फुटला,1
महिन्याच्या तारखेला मॉस्को होणार्‍या शांघाय कोऑपरेशन ऑर्गनायझेशन एससीओ च्या परराष्ट्र मंत्र्यां…,1
पत्रकारिता लोकाशचा चौथा आधारस्तंभ असतो पत्रकारिता निःपक्षपाती असावी तुम्ही करता त्याला आ…,1
बघून ऐकून कंटाळलो राव बास कडे जरा लक्ष दिले असते वेळ नसती…,1
आपलं कर्तुत्व सिद्ध झालं संशयाने‌ बघण्याऱ्याचा नजरा आदराने झुकतात,1
रिया चक्रवर्ती हिला ncb नी ताब्यात घेतले सध्या तिची वैद्यकीय चाचणी नंतर ncb द्वारे…,1
इतकं भोळं असल्याचं नाटक करत असता तुम्ही विरोधी देश म्हणल सगळे बारीक सा…,1
शेतक जिवाची दैना कुणालाच कळणार नफा सोडा लागत निघेल शास्वती निसर्गाची…,1
शुभ प्रभात कनकाचीये कडांनी व्योमांतर कनक जाहले दवबिंदू माणिक मोती प्रभेचे रंग ल्याले खंड्या काक पारवा सांडीतो मंजू…,1
एकाचे शंभर करायला वेळ लागत शून्याचा करायला वेळ लागतो नियम खुद्द सचिन तेंडुलकरलाही लागू शतके…,1
महाराष्ट्रीय हिंदी बोलत माझी मातृभाषा मराठी मला तिचा अभिमान सहमत…,1
अरे हरामखोर टायघाल्या अंध मंद भक्ताrollingonthefloorlaughing,0
ए redheartड्या तुझा साबुन स्लो मला खर वाटतय तु भंगी चीं अवलाद आहेस लायकी आहे…,0
सीमाभागातील भाषकांच्या भावनेचा आदर करावा ताकीद कर्नाटकला करावी प्रलंबित सीमाप्रश्नाची त्वरेने सोडवणूक कर…,1
गँभीर प्रकरण महाराष्ट्राची अवस्था बिकट भाषणात मोठे शब्द वापरणे ऐकले कृती करावी उ…,1
कार्याद्वारे समाजसेवेचा वसा असाचं चालू ठेवेल सप्टेंबर …,1
साहेब मुंबई महानगरपालिकेने मान्यता दिलेल्या खाजगी प्राथमिक शाळांना ने …,1
ला प्रार्थना करतो अश्या व्यक्तीचे कव्हर नका करू तुम्ही दाखवता तिला अजून,1
कदाचित शिवसेना सोडून दुसऱ्या कोणत्याही पक्षाचा मुख्यमंत्री असता एखादं वाक्य बोलले…,1
फक्त ब्राह्मण मनुवादी असल्यामुळे दि…,1
निर्यातीवर बंदी घातलीय केंद्र सरकारने शेतकऱ्यांना थोडे पैसे मिळायला लागले शेतकरी विरोधी सरकारला बघवत ना…,1
फॉल्लोवेर्स पूर्ण अविश्वसनीय प्रवास सर्वांचे आभार मनःपूर्वक धन्यवाद redheartredheart जय जिजाऊ जय शिवराय,1
म्हणतात हेच nerdface,1
जेंव्हा महानगरपालिकेने मंत्रालयासमोरील च ऑफिस तोडलं होतं भक्त तेंव्हा ऐवढे पिसाळले नव्हते जेवढे आ…,1
शेठ बिहार बद्दल वाईट साईट बोलतो मला z security पाहिजे मगrollingonthefloorlaughing,1
येवढे दिवस ने कारवाई त्यांनी भाष्य कारवाई करण्यात चुकी…,1
facts मंद भक्तांची लोकसंख्या माहित pm care मध्ये आलेला फंड किती माहित मंद भक्तांचा पगार पै…,0
जी पाहिली मोठी आश्चर्याची गोष्ट झुरळाच्या प्रेतयात्रेत फक्त मुंग्यांची गर्दी,1
उखळात कुटलेलं गावरान वाटण हजारो गिरवी मासाल्यांना मागे सारून चविष्ट चव देतं,1
कंगना दीदीची कोणती रं rollingonthefloorlaughing,1
कोरोना घरी चेक कसे करायचे,1
मित्र किडे कोणते शत्रू किडे कोणते,1
मुंबईचा पोरगा घाबरतोय वेस्ट इंडिजच्या फलंदाजाला म्हणतोय त्याच्याविरुद्ध मला करायची गोलंदाजी…,1
आठवले साहेब मुंबई मधे bmc किती ज़ोपडी तोड़ता तेवा भेटत राज्यपाल यांना आत्ता बरे भेटला तुम्ही…,1
कुणी कविता करत असतं कुणी कविता जगत असतं कुणी कविता वाचत असतं कुणाला कविताच वाचवत असते copyright पल्लवी,1
भिकारचोट और बिकाऊ आजतक सरीखे कुछ और चँनल समाज गंदगी है इतनी बोगस और झुठी खबरे दिखाते है ये चँनल मालक कवडीमोल है,0
पवार समजणे सोपे नाहीये redheart आजचा फोटो साहेब ajitpawarspeaks दादा supriya sule ताई redheartredheart भाजप वा…,1
thinkingface लिहिलं भारी कोण दळभद्री,0
भिकारचोट yz रिया करीनाच्या समर्थनासाठी त्यांचे वटसावित्री ची पुजा करतांना नवरयाचे पाय चेपतानांचे देव…,0
lac वर चीन सोबत स्थितीवर रक्षा मंत्री च लोकसभेत संबोधन जेवढे सांगता येईल तेवढे सांगितले अश्यावेळी मंद…,1
आधी तुजाई ला संभाळ मला फोन बॉल दाखवते लई sexy दिसत साली,0
हो आईघाल्या followers ची चाटतो तू बघ अजून नवीन…,0
ट्विटरवर जे लोक टीएलवर broken heart break up याविषयांवर सर्वात जास्त ट्विटस करत असतात तेच लोक सर्वात जास्त इतर…,1
लग्न काश्मिरी लांड्या सोबत केलं इकडे मराठी चे धडे देते ह्या दळभद्री abp ला बंद केलं पाहिजे,0
तुम्हाला कसे माहीत illegal तेकिती बाजू घेणार तिची प्रसिद्धीसाठी तोंडात येईल बोलते,1
संजय राऊत आईघाल्या शिवसेना चा eunuch मालक बनायला निकाला कुत्रा शिवसेना सोनिया रांडेचे पायचाटे बन्दे…,0
च्यायला उसाचा रस चालत मग,0
samsung galaxy s चा स्वस्त वेरिएंट कंपनीच्या साइट वर लिस्ट येईल लवकरच,1
पुच्ची गोलू के लिये,0
नशीबवान खूपच नशीबवान मग येतात अजूनही v ची पूर्ण जाहिरात बघणारे कारण च्या बाईलवेड्या फालतू मालि…,1
rollingonthefloorlaughingrollingonthefloorlaughingrollingonthefloorlaughingrollingonthefloorlaughingrollingonthefloorlaughingrollingonthefloorlaughingrollingonthefloorlaughingrollingonthefloorlaughingrollingonthefloorlaughingrollingonthefloorlaughingrollingonthefloorlaughingrollingonthefloorlaughingrollingonthefloorlaughingrollingonthefloorlaughing गप्प rollingonthefloorlaughingrollingonthefloorlaughingrollingonthefloorlaughingrollingonthefloorlaughingrollingonthefloorlaughingrollingonthefloorlaughingrollingonthefloorlaughingrollingonthefloorlaughingrollingonthefloorlaughingrollingonthefloorlaughingrollingonthefloorlaughingrollingonthefloorlaughingrollingonthefloorlaughingrollingonthefloorlaughingrollingonthefloorlaughingrollingonthefloorlaughingrollingonthefloorlaughingrollingonthefloorlaughingrollingonthefloorlaughingrollingonthefloorlaughingrollingonthefloorlaughingrollingonthefloorlaughingrollingonthefloorlaughingrollingonthefloorlaughing मान…,1
ब्रांड ह्या शब्दाचा वर्ण विच्छेद होतो ब्राँण्ड ब्रा रांड संज्या ला बहुतेक बोलायचे असेल rollingonthefloorlaughingrollingonthefloorlaughingrollingonthefloorlaughing,0
lil boes ची मराठी वर लक्ष्य द्या असं वाटतंय तोंडात पान मसाला घालून बोलू राहिला,1
ॐ जैसे लाखोलीचें धान्य निवडून वेंचितां होतें मान्य सगट मानितां अमान्य देव क्षोभे काहिण्या कथा गोष्टी पवाड …,1
आबे रज्जो satirical site rollingonthefloorlaughingrollingonthefloorlaughingrollingonthefloorlaughing कसली मंद रे तू भाजप वाली शोभतेस rollingonthefloorlaughingrollingonthefloorlaughingrollingonthefloorlaughing,0
विना ने घोडं मारलं शिव ठाकरे नंबर चा बावळट कशाला त्याला मध्ये घ्या म्हणे rollingonthefloorlaughing…,0
bmc चा फावड्या तू भडव्या डीपॉझीट किती मत पडल्यावर जप्त रे तूला bmc चा फावड्या jcb,0
मंद गंधित बागेतून पाहिले तुला जातांना फुलासोबत लाजून तू प्रणय गीत गातांना pb माझ्या बागेतील फुले भाग,1
अरे मुर्खा मध्ये मराठा मोर्चा सोलापूर बैठक मध्ये adv थोरात यांना युक्तीवाद करा…,0
प्रत्येक boyfriend च्या मनात एकच गोष्ट चालू असते girlfriend चा bestfriend सगळ्यात मोठा मादर्चोद माणूस …,0
नमस्ते ट्विटरकर वाचनात आलेल्या पुस्तकाचे नाव गोष्टी माणसांच्या पुस्तक मूळ हाऊ आय टॉट माय ग्रँडमदर टू रीड…,0
शेतकऱ्यांच्या पाचवी ला पुजलेले मोदी साहेबांनी स्वामीनाथन आयोग सत्तेत आल्यावर राबवण्याचं गाजर दाखवलंआम्ही…,1
सुखाच्या अपेक्षेने दुःखाचे वार सहन सुखाने झलक दाखवली दुःखाला बोलावणे पाठवले copyright,1
पालकमंत्री साहेब संगमनेर तालुक्यातील khandarmal गाव माझे जमीन बँकेकडे गहान ठेऊन …,1
